,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Tahm Kench,8,6,2,75%,0.38,2.25,9.13,4.22,82.13,2.54,8.8,271,66.1%,2.6%,14.5%
Nautilus,8,4,4,50%,0.5,2.63,8.88,3.57,57.38,1.68,8.3,244,67%,3.6%,13.4%
Lux,7,5,2,71.4%,0.43,1.29,7.86,6.44,22,0.65,8.1,239,65.2%,3.4%,13.1%
Yuumi,4,2,2,50%,1,1.5,9,6.67,9.25,0.29,8,256,76.9%,7.7%,14%
Pyke,2,1,1,50%,3,2,8,5.5,105,4.23,8.2,330,56.4%,15.4%,17.5%
Leona,2,0,2,0%,2,6,6.5,1.42,70,1.78,9.6,245,63%,14.8%,14.2%
Rakan,2,0,2,0%,1,3.5,8.5,2.71,26.5,0.73,8,219,79.2%,8.3%,12.8%
Galio,1,0,1,0%,0,2,1,0.5,52,1.78,5.9,203,100%,0%,13.6%
