,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Aatrox,2,2,0,100%,5,1,4,9,255.5,8.59,12.8,430,62.1%,34.5%,22.2%
Renekton,2,0,2,0%,3,4.5,3,1.33,244.5,7.63,12.1,378,66.7%,33.3%,22.4%
Wukong,1,1,0,100%,11,6,5,2.67,215,6,16.5,459,55.2%,37.9%,23%
