,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Miss Fortune,6,5,1,83.3%,3.67,1.5,3.83,5,348.67,9.76,15.6,437,61.6%,30.1%,24.8%
Aphelios,4,1,3,25%,4.5,3.5,6.75,3.21,389.5,9.42,17.8,431,80.4%,32.1%,25.8%
Varus,3,0,3,0%,1.33,3,1.67,1,249.33,8.83,9.9,351,90%,40%,23.7%
Kalista,1,1,0,100%,7,0,3,10,325,10.54,15.2,493,66.7%,46.7%,24.5%
