,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Rakan,3,3,0,100%,0.33,1.33,14.67,11.25,35.67,1.16,7.8,254,77.6%,1.7%,13.1%
Braum,1,1,0,100%,0,0,12,12,29,1.42,5.9,291,63.2%,0%,13.9%
Thresh,1,0,1,0%,0,1,4,4,33,0.91,7.3,202,66.7%,0%,11.8%
