,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Sejuani,1,1,0,100%,2,2,11,6.5,164,5.19,10.9,345,76.5%,11.8%,17.6%
Jarvan IV,1,0,1,0%,0,2,2,1,183,4.81,10.2,269,50%,0%,16.8%
Lee Sin,1,0,1,0%,1,4,2,0.75,138,5.07,8.3,303,75%,25%,19.3%
Vi,1,0,1,0%,1,6,2,0.5,130,4.12,8.3,263,75%,25%,16%
