,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Graves,2,1,1,50%,2.5,1.5,7,6.33,233,8.26,10.9,388,79.2%,20.8%,22.2%
Lillia,2,0,2,0%,1,3.5,2,0.86,170,5.86,9,309,66.7%,22.2%,19.8%
Taliyah,1,0,1,0%,6,1,3,9,268,7.18,14.2,382,81.8%,54.5%,23%
Udyr,1,0,1,0%,0,2,5,2.5,263,7.16,12.1,329,55.6%,0%,19.6%
