,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Ornn,1,1,0,100%,4,0,2,6,237,6.92,12.7,371,46.2%,30.8%,20.9%
Renekton,1,0,1,0%,4,4,3,1.75,266,7.45,12.7,355,63.6%,36.4%,21.1%
