,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Gragas,4,3,1,75%,2.75,1.75,8.25,6.29,168.5,4.72,11.9,335,64.7%,16.2%,17.9%
Sejuani,2,2,0,100%,3,2,18.5,10.75,135,4.94,10.7,392,82.7%,11.5%,18.4%
Jarvan IV,1,0,1,0%,1,7,3,0.57,144,4.65,8.8,284,100%,25%,19.1%
Rek'Sai,1,0,1,0%,7,6,2,1.5,183,4.52,14,347,56.3%,43.8%,19.5%
Xin Zhao,1,0,1,0%,0,4,7,1.75,131,4.37,8,268,77.8%,0%,17%
