,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Gragas,1,0,1,0%,1,3,4,1.67,13,0.49,5.8,220,45.5%,9.1%,14.2%
Jarvan IV,1,0,1,0%,1,7,4,0.71,106,4.22,7.4,293,100%,20%,19.4%
Xin Zhao,1,0,1,0%,0,5,2,0.4,123,5.23,6.4,271,20%,0%,17.8%
