,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Aphelios,5,3,2,60%,3.2,1.4,3.6,4.86,330.6,9.54,14.7,424,61.8%,29.1%,25.1%
Ezreal,4,4,0,100%,6,1.5,7,8.67,341.75,8.66,17.7,448,83.9%,38.7%,25%
Kalista,2,2,0,100%,8,1,9.5,17.5,291,8.61,15.8,466,81.4%,37.2%,24.9%
Senna,2,1,1,50%,4,3,7.5,3.83,184.5,4.76,13.7,353,82.1%,28.6%,20.4%
Ashe,2,0,2,0%,3.5,1,5.5,9,362.5,10.35,14.8,421,69.2%,26.9%,25.1%
Caitlyn,1,1,0,100%,5,1,9,14,236,9.03,12.8,490,53.8%,19.2%,23.5%
Varus,1,1,0,100%,7,1,5,12,288,9.28,14,451,75%,43.8%,24.2%
Xayah,1,0,1,0%,1,1,7,8,335,9.91,14.2,420,88.9%,11.1%,24.7%
