,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Nautilus,4,2,2,50%,1.25,3,8.75,3.33,33.25,0.98,7.6,225,70.2%,8.8%,13.1%
Braum,3,1,2,33.3%,0.33,2.67,9,3.5,30,0.9,7.3,219,65.1%,2.3%,12.4%
Tahm Kench,2,2,0,100%,0.5,2,6.5,3.5,30.5,1.05,7.1,246,37.8%,2.7%,12.4%
Blitzcrank,1,0,1,0%,3,3,4,2.33,30,0.89,7.7,227,63.6%,27.3%,12.9%
Thresh,1,0,1,0%,0,7,2,0.29,26,0.92,5.7,202,22.2%,0%,12.3%
