,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Rakan,1,1,0,100%,3,0,10,13,37,1.29,8,278,81.3%,18.8%,14.3%
Blitzcrank,1,0,1,0%,0,5,4,0.8,29,0.96,5.8,192,50%,0%,12.3%
Braum,1,0,1,0%,0,2,1,0.5,26,0.85,6,196,25%,0%,12.6%
Nautilus,1,0,1,0%,1,6,6,1.17,30,1.26,5.3,223,87.5%,12.5%,13.9%
Pantheon,1,0,1,0%,2,5,7,1.8,63,2.01,7.7,246,69.2%,15.4%,15.5%
Taric,1,0,1,0%,0,1,3,3,34,1,6.5,191,75%,0%,12.5%
