,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Kai'Sa,2,0,2,0%,1.5,3,2.5,1.33,363.5,10.12,15,417,47.1%,17.6%,25.5%
Kalista,1,1,0,100%,7,4,9,4,311,9.32,16.9,506,84.2%,36.8%,25.4%
Xayah,1,1,0,100%,8,4,12,5,417,9.82,22,519,87%,34.8%,27.1%
