,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Aphelios,5,3,2,60%,4.6,0.8,3.4,10,294,9.46,13.7,442,67.8%,39%,25%
Xayah,4,1,3,25%,3,1.75,4,4,300.75,9.26,12.9,398,66.7%,28.6%,24.5%
Senna,3,3,0,100%,5.67,0,9.33,45,182,4.8,14.5,384,84.9%,32.1%,21.3%
Ezreal,2,1,1,50%,3.5,0,1,9,370.5,10.52,15.5,440,75%,58.3%,27.1%
Ashe,1,1,0,100%,1,0,6,7,395,10.79,16.2,443,53.8%,7.7%,23.8%
Lucian,1,1,0,100%,0,1,5,5,359,10.43,14.8,431,41.7%,0%,23.5%
Varus,1,1,0,100%,1,0,7,8,297,10.26,13,449,61.5%,7.7%,23.4%
Kai'Sa,1,0,1,0%,3,5,6,1.8,266,8.6,11.5,373,100%,33.3%,23.7%
Sona,1,0,1,0%,2,1,11,13,275,7.02,14.2,362,100%,15.4%,21.9%
