,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Nautilus,4,1,3,25%,0.25,5,4.25,0.9,30.75,0.96,6.5,205,54.5%,3%,12.6%
Rakan,2,2,0,100%,1,4.5,17.5,4.11,33,0.89,9.2,250,78.7%,4.3%,13%
Blitzcrank,1,1,0,100%,4,2,13,8.5,24,0.82,8,273,85%,20%,14.3%
Thresh,1,0,1,0%,0,4,4,1,27,0.78,6.9,199,66.7%,0%,12.4%
