,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Rakan,3,0,3,0%,0.67,3.33,6.33,2.1,32.33,0.76,9.1,215,80.8%,7.7%,13.2%
Morgana,1,1,0,100%,0,1,10,10,51,0.96,13,244,90.9%,0%,14.1%
Braum,1,0,1,0%,0,2,2,1,77,2.08,7.9,214,50%,0%,13.7%
Zilean,1,0,1,0%,1,1,2,3,53,1.31,8.9,218,60%,20%,14.6%
