,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Thresh,2,0,2,0%,0.5,3,5.5,2,16.5,0.58,7.1,250,63.2%,5.3%,14.9%
Leona,1,0,1,0%,2,3,6,2.67,52,1.61,8,246,80%,20%,15.1%
