,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Tahm Kench,4,3,1,75%,1.5,1.25,10.75,9.8,65,2.21,8.5,289,68.1%,8.3%,14.7%
Braum,4,2,2,50%,0.5,1.75,9,5.43,88.5,2.14,10.2,246,77.6%,4.1%,14.2%
Thresh,3,2,1,66.7%,2,2,13.33,7.67,15.33,0.43,9.5,268,79.3%,10.3%,13.9%
Rakan,2,2,0,100%,1,0.5,14.5,31,20,0.61,8.8,265,77.5%,5%,13.6%
Alistar,1,1,0,100%,4,1,14,18,55,1.71,9.8,304,78.3%,17.4%,15.5%
Morgana,1,1,0,100%,0,0,8,8,15,0.46,8.2,250,72.7%,0%,13%
Blitzcrank,1,0,1,0%,1,1,4,5,54,1.55,7.3,210,55.6%,11.1%,12.6%
Nautilus,1,0,1,0%,1,3,6,2.33,47,1.74,6,223,100%,14.3%,14.6%
Yuumi,1,0,1,0%,0,0,3,3,11,0.41,5.3,197,50%,0%,13.1%
