,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Galio,4,4,0,100%,1.75,1.75,12,7.86,43.5,1.38,8.3,263,72.4%,9.2%,13.5%
Maokai,4,4,0,100%,0.75,2.75,10,3.91,99.5,2.84,9.7,276,53.8%,3.8%,14%
Leona,1,1,0,100%,1,2,6,3.5,52,1.79,7.5,259,63.6%,9.1%,14%
Sett,1,1,0,100%,1,3,7,2.67,68,2.25,8.5,279,44.4%,5.6%,13.7%
Alistar,1,0,1,0%,0,7,6,0.86,37,1.19,6.9,222,54.5%,0%,13.4%
