,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Nautilus,2,1,1,50%,0,5.5,8,1.45,25.5,0.9,6.2,218,72.7%,0%,11.9%
Gragas,1,1,0,100%,0,0,3,3,33,1.09,6.3,209,50%,0%,11.4%
Taric,1,1,0,100%,0,2,13,6.5,34,0.96,8.2,231,56.5%,0%,12%
Mordekaiser,1,0,1,0%,3,5,2,1,207,6.35,10.5,323,62.5%,37.5%,19.9%
Sett,1,0,1,0%,1,3,3,1.33,39,0.97,8.3,206,57.1%,14.3%,12.3%
