,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Kai'Sa,3,1,2,33.3%,5.33,2,2.33,3.83,233.67,8.41,11.1,400,79.3%,55.2%,23.6%
Aphelios,2,0,2,0%,1.5,4,2,0.88,333.5,9.83,13.8,407,53.8%,23.1%,25.2%
Kalista,1,0,1,0%,1,1,6,7,344,9.22,13.9,373,63.6%,9.1%,22.4%
