,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Ornn,12,5,7,41.7%,1.67,4,6.75,2.1,204.5,6.62,10.1,328,60.8%,12%,19.2%
Renekton,8,7,1,87.5%,4.13,0.88,6.75,12.43,265.13,8.68,13.4,439,62.6%,23.7%,23.3%
Aatrox,8,4,4,50%,3.13,3.13,6.25,3,234.75,7.22,12.3,377,57.3%,19.1%,21.3%
Wukong,5,2,3,40%,2.6,3,5.4,2.67,206.6,6.78,10.7,351,66.7%,21.7%,20.9%
Sett,3,2,1,66.7%,2.33,2.67,5.33,2.88,225.33,7.52,10.9,364,47.9%,14.6%,20.2%
Mordekaiser,2,0,2,0%,4,6,3.5,1.25,255,7.82,12,368,42.9%,22.9%,21.4%
Gangplank,1,0,1,0%,1,1,1,2,249,8.66,11.2,390,66.7%,33.3%,25.9%
Irelia,1,0,1,0%,1,3,0,0.33,305,9.82,11.7,375,25%,25%,24%
Kennen,1,0,1,0%,2,5,2,0.8,222,7.56,9.5,324,57.1%,28.6%,21.6%
