,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Vayne,1,1,0,100%,5,2,6,5.5,256,8,13.8,431,39.3%,17.9%,20.7%
Xayah,1,1,0,100%,3,4,13,4,199,7.58,11.4,435,69.6%,13%,21.5%
Aphelios,1,0,1,0%,4,2,2,3,321,9.47,14.1,416,66.7%,44.4%,25.4%
Jhin,1,0,1,0%,1,1,1,2,301,10.18,10.9,369,40%,20%,23.3%
Kai'Sa,1,0,1,0%,1,1,1,2,323,9.67,13.2,394,40%,20%,24.1%
