,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Azir,1,1,0,100%,9,4,15,6,312,8.71,16.8,468,82.8%,31%,23.5%
Orianna,1,1,0,100%,4,1,5,9,262,9.5,12.2,444,75%,33.3%,22.8%
Twisted Fate,1,1,0,100%,0,2,11,5.5,272,8.51,13.1,408,64.7%,0%,21.2%
Tristana,1,0,1,0%,2,6,5,1.17,271,8.44,13.1,408,77.8%,22.2%,24.8%
Viktor,1,0,1,0%,0,6,4,0.67,286,8.94,11.2,350,44.4%,0%,20.2%
