,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Ezreal,9,5,4,55.6%,4.67,1,5,9.67,351.33,10.56,15.3,460,70.2%,33.9%,25.3%
Kalista,8,6,2,75%,5.63,0.88,5.75,13,382.25,11.58,16.4,497,74%,36.6%,26.1%
Aphelios,7,4,3,57.1%,4.14,1.57,3.29,4.73,423.86,11.26,17.7,470,68.4%,38.2%,26.4%
Ashe,6,5,1,83.3%,3.17,1.5,6.5,6.44,285.33,9.61,12.6,424,60.4%,19.8%,22.5%
Miss Fortune,5,3,2,60%,4.4,1.8,5.6,5.56,309.2,10.41,13.5,456,68.5%,30.1%,24.4%
Senna,3,2,1,66.7%,3.33,1,10,13.33,262.33,8.07,12.8,395,85.1%,21.3%,21.6%
Xayah,3,2,1,66.7%,4.33,1.67,4,5,377,11.34,16.2,489,75.8%,39.4%,26%
Varus,1,1,0,100%,3,0,7,10,297,10.95,12.6,466,76.9%,23.1%,24.9%
