,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Azir,3,1,2,33.3%,2.67,2.67,4.33,2.63,278.67,9.27,12.4,412,72.4%,27.6%,23.5%
Syndra,2,1,1,50%,3.5,1.5,2.5,4,334,9.48,14.4,408,92.3%,53.8%,23.5%
Yasuo,1,1,0,100%,13,2,8,10.5,284,8.05,18,509,91.3%,56.5%,26.3%
Pantheon,1,0,1,0%,0,5,4,0.8,187,7.72,7.5,311,66.7%,0%,19.3%
