,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Irelia,1,1,0,100%,5,0,8,13,198,8.85,10,447,56.5%,21.7%,20.4%
Mordekaiser,1,1,0,100%,6,2,7,6.5,290,7.74,15.9,424,59.1%,27.3%,21.8%
Qiyana,1,1,0,100%,9,0,4,13,192,9.52,10.6,525,65%,45%,25%
Ryze,1,1,0,100%,4,1,10,14,349,10.16,16.1,468,77.8%,22.2%,24.4%
Taliyah,1,1,0,100%,7,1,9,16,215,8.73,11.5,468,59.3%,25.9%,23%
LeBlanc,1,0,1,0%,3,2,6,4.5,287,6.07,14.5,307,90%,30%,19%
Nautilus,1,0,1,0%,0,5,6,1.2,233,6.51,10.7,299,54.5%,0%,18.4%
