,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Azir,3,1,2,33.3%,1.67,2.33,3.33,2.14,275.67,8.96,12.2,397,46.9%,15.6%,22.3%
Lucian,2,2,0,100%,3.5,2.5,6.5,4,296.5,8.64,15.3,447,57.1%,20%,23%
Twisted Fate,2,0,2,0%,3.5,5,5.5,1.8,216,7.05,11.9,388,72%,28%,22.8%
Orianna,1,1,0,100%,4,2,7,5.5,308,7.88,16.2,414,64.7%,23.5%,22.9%
Sett,1,1,0,100%,3,0,3,6,248,9.02,11.4,414,66.7%,33.3%,21.7%
