,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Kindred,4,3,1,75%,4.5,1.75,5.75,5.86,186.25,6.01,11.2,361,63.1%,27.7%,19.6%
Graves,3,2,1,66.7%,3.33,2,7,5.17,199.67,6.4,11.1,356,67.4%,21.7%,19.7%
Nidalee,2,2,0,100%,3,0,9.5,25,171.5,7.08,10.1,416,89.3%,21.4%,20.3%
Lee Sin,1,0,1,0%,1,2,4,2.5,178,5.04,10.2,290,62.5%,12.5%,16.5%
Lillia,1,0,1,0%,6,4,7,3.25,166,5.6,11,371,86.7%,40%,21.9%
Olaf,1,0,1,0%,2,5,1,0.6,132,5.43,7.9,323,100%,66.7%,21.4%
Sett,1,0,1,0%,2,2,15,8.5,187,4.43,12.7,301,63%,7.4%,16.3%
Skarner,1,0,1,0%,0,1,11,11,159,4.69,9.1,267,84.6%,0%,16.2%
