,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Aphelios,3,1,2,33.3%,2.33,3.67,6.33,2.36,336.33,9.5,14.5,410,78.8%,21.2%,24.5%
Ashe,1,0,1,0%,4,2,1,2.5,234,9.22,10.3,405,83.3%,66.7%,25.3%
Sivir,1,0,1,0%,3,2,2,2.5,265,9.5,10.9,391,83.3%,50%,25.1%
Varus,1,0,1,0%,0,3,2,0.67,305,7.61,12.9,321,50%,0%,21.5%
