,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Ashe,4,4,0,100%,2.75,0.75,7.5,13.67,348,9.85,15.9,449,73.2%,19.6%,23.5%
Ezreal,3,1,2,33.3%,3,1.33,4.33,5.5,265,8.85,11.8,395,66.7%,27.3%,23%
Aphelios,2,2,0,100%,4.5,1,7.5,12,357.5,9.34,16.4,429,85.7%,32.1%,23.7%
Senna,1,1,0,100%,6,2,13,9.5,259,8.06,14,435,76%,24%,22.3%
