,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Shen,3,1,2,33.3%,1.33,3.67,6.67,2.18,85.67,2.41,10,282,70.6%,11.8%,15.8%
Pyke,2,2,0,100%,3,3.5,5.5,2.43,75,2.08,11.3,312,45.9%,16.2%,15.5%
Morgana,2,1,1,50%,0,3,5,1.67,13.5,0.49,7,253,66.7%,0%,14.5%
Rakan,2,1,1,50%,1,3,8.5,3.17,8.5,0.31,6.9,250,82.6%,8.7%,14.1%
Leona,1,1,0,100%,4,5,13,3.4,88,2.77,12.1,380,73.9%,17.4%,17.7%
Yuumi,1,1,0,100%,1,0,14,15,59,2.13,9.4,341,60%,4%,16.2%
Braum,1,0,1,0%,0,7,6,0.86,31,1.58,4.4,223,85.7%,0%,14.5%
Thresh,1,0,1,0%,1,7,10,1.57,14,0.35,10,250,50%,4.5%,13.6%
