,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Thresh,3,1,2,33.3%,0.33,2.67,5.67,2.25,33.67,1.4,5.6,232,51.4%,2.9%,13.3%
Nautilus,2,2,0,100%,1,1,10,11,35.5,1.36,6.9,266,64.7%,5.9%,13.2%
Braum,1,1,0,100%,2,4,13,3.75,30,0.86,9.3,266,88.2%,11.8%,13.6%
Leona,1,1,0,100%,1,0,12,13,31,1.23,7.6,302,65%,5%,14.5%
Tahm Kench,1,1,0,100%,0,3,10,3.33,39,1.24,7.4,236,52.6%,0%,12.1%
Rakan,1,0,1,0%,1,3,1,0.67,23,0.76,6.5,215,66.7%,33.3%,13.4%
