,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Lee Sin,4,4,0,100%,5.25,1.75,9.75,8.57,155.75,4.89,11.5,360,80%,28%,19.5%
Trundle,3,1,2,33.3%,2,2.67,6.67,3.25,150.67,4.33,10.5,302,76.5%,17.6%,18.7%
Amumu,1,1,0,100%,1,6,9,1.67,144,3.86,10.2,274,76.9%,7.7%,15.8%
Elise,1,1,0,100%,4,0,5,9,189,6.74,10.9,387,69.2%,30.8%,20.6%
Kindred,1,0,1,0%,2,4,5,1.75,153,5.24,8.9,307,100%,28.6%,19.6%
Olaf,1,0,1,0%,3,4,2,1.25,181,4.18,12.5,289,38.5%,23.1%,17.2%
Sejuani,1,0,1,0%,2,2,3,2.5,166,5.16,9.3,290,100%,40%,19.5%
