,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Volibear,3,2,1,66.7%,7,1.33,4.33,8.5,231.33,8.03,12.3,426,53.1%,32.8%,21.8%
Ornn,2,1,1,50%,2,2,9,5.5,230,7.79,-,-,66.7%,12.1%,-
Renekton,1,1,0,100%,4,3,1,1.67,188,7.79,10.3,427,17.9%,14.3%,19.1%
Sett,1,1,0,100%,6,1,9,15,236,7.56,14.3,457,53.6%,21.4%,22.3%
Akali,1,0,1,0%,3,2,3,3,336,10.78,-,-,85.7%,42.9%,-
