,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Ornn,7,6,1,85.7%,1.86,1,11.14,13,223.14,6.93,11.6,362,62.8%,9%,19.5%
Camille,3,3,0,100%,5.67,1.67,6.33,7.2,206.33,6.99,11.9,403,48.6%,23%,20.2%
Sett,3,2,1,66.7%,2.67,1.67,6,5.2,233.67,7.16,12.1,371,66.7%,20.5%,21.9%
Aatrox,2,2,0,100%,3.5,1.5,8.5,8,238.5,6.76,12.4,352,68.6%,20%,19.9%
Gangplank,2,1,1,50%,2.5,2.5,6.5,3.6,306,8.1,15.7,414,50%,13.9%,23.7%
Mordekaiser,1,0,1,0%,2,4,2,1,245,6.8,11.3,314,36.4%,18.2%,20.4%
