,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Lucian,2,2,0,100%,8,2.5,5.5,5.4,259,8.28,15.1,484,65.9%,39%,24.4%
Gangplank,1,1,0,100%,6,0,9,15,251,8.53,14.6,496,83.3%,33.3%,24.9%
Mordekaiser,1,1,0,100%,2,0,2,4,233,8.75,10.3,386,26.7%,13.3%,20.6%
Sett,1,1,0,100%,1,1,7,8,250,8.33,11.2,374,27.6%,3.4%,17.9%
Vladimir,1,1,0,100%,4,1,3,7,325,9.05,15.5,432,50%,28.6%,24%
Jayce,1,0,1,0%,1,2,4,2.5,265,8.64,11.4,372,62.5%,12.5%,23.5%
