,gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15
48850,TRLH1/1001850053,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001850053?gameHash=01368b5ce8fcef87&amp;tab=overview,WCS,2016,,0,2016-09-05 22:15:50,3,6.15,100,Blue,team,,Immortals,,Jhin,Sivir,Cassiopeia,,,1997,1,14,10,30,14,10,0.0,0.0,0.0,0.0,0.0,,,,0.4206,0.7211,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,11.0,0.0,1.0,1.0,4.0,0.0,97589.0,2932.0681,,4279.6194,0.0,102.0,3.0646,32.0,0.9614,19.0,0.0,0.0,67030,45385.0,1363.5954,,63300.0,0.220566,,868.0,184.0,121.0,63.0,31.6074,15805.0,18387.0,288.0,14713.0,17473.0,260.0,1092.0,914.0,28.0,3.0,5.0,2.0,2.0,5.0,3.0,25238.0,29417.0,475.0,22367.0,27902.0,425.0,2871.0,1515.0,50.0,4.0,6.0,3.0,3.0,7.0,4.0
48863,TRLH1/1001850054,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001850054?gameHash=0b4828b263b93d18&amp;tab=overview,WCS,2016,,0,2016-09-05 23:10:45,4,6.15,200,Red,team,,Immortals,,Gangplank,Syndra,Gnar,,,1969,0,4,16,8,4,16,0.0,0.0,0.0,0.0,0.0,,,,0.1219,0.6094,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0,52269.0,1592.7577,,2564.3677,0.0,116.0,3.5348,46.0,1.4017,18.0,0.0,0.0,52504,31144.0,949.03,,49885.0,-0.17343,,963.0,129.0,124.0,5.0,33.2758,14433.0,17673.0,295.0,15502.0,18492.0,298.0,-1069.0,-819.0,-3.0,0.0,0.0,2.0,2.0,3.0,0.0,22421.0,28463.0,477.0,25251.0,30638.0,490.0,-2830.0,-2175.0,-13.0,1.0,3.0,5.0,5.0,14.0,1.0
51071,TRNA1/1001320149,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRNA1/1001320149?gameHash=56dbfbadb2486ac7&amp;tab=overview,IEM,2017,,0,2016-12-14 02:43:12,1,6.23,200,Red,team,,Immortals,,Syndra,LeBlanc,Ryze,,,1753,1,16,3,26,16,3,2.0,0.0,0.0,0.0,1.0,,,,0.5476,0.6503,1.0,3.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,2.0,1.0,1.0,4.0,0.0,54067.0,1850.5533,,2584.7918,0.0,99.0,3.3885,43.0,1.4718,29.0,0.0,0.0,59957,40800.0,1396.4632,,53350.0,0.239244,,828.0,163.0,83.0,80.0,33.919,15793.0,19819.0,323.0,14632.0,19038.0,312.0,1161.0,781.0,11.0,2.0,4.0,0.0,0.0,0.0,2.0,26882.0,32763.0,513.0,23479.0,29483.0,488.0,3403.0,3280.0,25.0,7.0,8.0,1.0,1.0,2.0,7.0
51082,TRNA1/1001320160,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRNA1/1001320160?gameHash=85f2d0c38fc32a7d&amp;tab=overview,IEM,2017,,0,2016-12-14 03:54:40,1,6.23,100,Blue,team,,Immortals,,Viktor,Zyra,Ashe,,,1589,0,7,19,14,7,19,1.0,0.0,0.0,0.0,1.0,,,,0.2643,0.9817,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,9.0,0.0,0.0,0.0,2.0,38091.0,1438.3008,,3243.4361,0.0,81.0,3.0585,31.0,1.1705,20.0,0.0,0.0,42300,24816.0,937.0422,,38540.0,-0.220848,,691.0,139.0,87.0,52.0,31.3405,15183.0,18855.0,315.0,14618.0,18924.0,306.0,565.0,-69.0,9.0,1.0,2.0,1.0,1.0,1.0,1.0,23701.0,30394.0,510.0,23622.0,31070.0,498.0,79.0,-676.0,12.0,3.0,7.0,4.0,4.0,7.0,3.0
51095,TRNA1/1001320165,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRNA1/1001320165?gameHash=332e22c071148c54&amp;tab=overview,IEM,2017,,0,2016-12-14 04:46:13,2,6.23,200,Red,team,,Immortals,,Syndra,LeBlanc,Ryze,,,2608,0,16,29,37,16,29,2.0,0.0,0.0,0.0,1.0,,,,0.3681,1.0353,1.0,1.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,4.0,113912.0,2620.6748,,3892.523,0.0,134.0,3.0828,45.0,1.0353,24.0,0.0,0.0,71117,43239.0,994.7623,,70260.0,-0.109512,,1035.0,160.0,105.0,55.0,27.4923,14831.0,18138.0,290.0,15124.0,18403.0,297.0,-293.0,-265.0,-7.0,1.0,1.0,2.0,2.0,4.0,1.0,22842.0,27874.0,429.0,25498.0,30264.0,463.0,-2656.0,-2390.0,-34.0,4.0,10.0,6.0,6.0,8.0,4.0
51130,TRNA1/1001320174,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRNA1/1001320174?gameHash=ad14ff05d8104e71&amp;tab=overview,IEM,2017,,0,2016-12-14 07:57:59,1,6.23,100,Blue,team,,Immortals,,Twitch,Zyra,Maokai,,,1827,1,16,16,25,16,16,1.0,0.0,0.0,0.0,0.0,,,,0.5255,1.0509,1.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,2.0,1.0,1.0,1.0,0.0,53598.0,1760.197,,2779.5074,0.0,100.0,3.2841,39.0,1.2808,27.0,0.0,0.0,59194,39283.0,1290.0821,,53450.0,0.1332,,820.0,183.0,89.0,94.0,32.9392,14844.0,19100.0,306.0,15210.0,18272.0,270.0,-366.0,828.0,36.0,1.0,1.0,3.0,3.0,6.0,1.0,24352.0,30664.0,472.0,25258.0,28981.0,382.0,-906.0,1683.0,90.0,6.0,6.0,10.0,10.0,17.0,6.0
51143,TRNA1/1001320177,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRNA1/1001320177?gameHash=a43e6166b579e174&amp;tab=overview,IEM,2017,,0,2016-12-14 08:56:34,2,6.23,200,Red,team,,Immortals,,Syndra,LeBlanc,Maokai,,,2241,0,5,21,10,5,21,0.0,0.0,0.0,0.0,0.0,,,,0.1339,0.6961,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,1.0,68581.0,1836.1714,,2218.1526,0.0,127.0,3.4003,69.0,1.8474,29.0,0.0,0.0,58101,33967.0,909.4244,,57895.0,-0.0418552,,979.0,153.0,84.0,69.0,30.3079,15451.0,17298.0,267.0,15800.0,19009.0,297.0,-349.0,-1711.0,-30.0,4.0,9.0,4.0,4.0,7.0,4.0,22655.0,27398.0,427.0,25918.0,30191.0,477.0,-3263.0,-2793.0,-50.0,4.0,9.0,8.0,8.0,14.0,4.0
51154,TRNA1/1001320178,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRNA1/1001320178?gameHash=ff9990a7f4869ce5&amp;tab=overview,IEM,2017,,0,2016-12-14 09:52:35,3,6.23,100,Blue,team,,Immortals,,Twitch,Tahm Kench,Maokai,,,2491,1,11,11,23,11,11,4.0,0.0,0.0,0.0,1.0,,,,0.265,0.5299,1.0,4.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,9.0,3.0,1.0,1.0,1.0,0.0,64806.0,1560.9635,,1901.6218,0.0,167.0,4.0225,75.0,1.8065,43.0,0.0,0.0,74962,48278.0,1162.8583,,64700.0,0.0527464,,1048.0,162.0,87.0,75.0,29.1449,15295.0,18478.0,308.0,15174.0,17889.0,283.0,121.0,589.0,25.0,2.0,3.0,3.0,3.0,6.0,2.0,24590.0,29197.0,486.0,24281.0,29801.0,468.0,309.0,-604.0,18.0,4.0,5.0,7.0,7.0,13.0,4.0
51359,TRNA1/1001320295,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRNA1/1001320295?gameHash=b10040ada3a27bf7&amp;tab=overview,IEM,2017,,0,2016-12-17 01:36:31,1,6.23,200,Red,team,,Immortals,,Syndra,LeBlanc,Lee Sin,,,2078,0,4,11,5,4,11,0.0,0.0,0.0,0.0,1.0,,,,0.1155,0.4331,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,10.0,0.0,1.0,0.0,2.0,46107.0,1331.2897,,3036.7276,0.0,114.0,3.2916,59.0,1.7036,31.0,0.0,0.0,55361,32889.0,949.6343,,52935.0,-0.0793338,,967.0,170.0,99.0,71.0,32.8296,15294.0,18616.0,282.0,14701.0,18078.0,296.0,593.0,538.0,-14.0,3.0,4.0,1.0,1.0,2.0,3.0,23582.0,28932.0,463.0,23334.0,28396.0,478.0,248.0,536.0,-15.0,3.0,4.0,1.0,1.0,2.0,3.0
51370,TRNA1/1001320298,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRNA1/1001320298?gameHash=750504c36cbdf576&amp;tab=overview,IEM,2017,,0,2016-12-17 03:01:11,2,6.23,100,Blue,team,,Immortals,,Lee Sin,Cassiopeia,Zyra,,,1901,1,18,6,43,18,6,3.0,2.0,0.0,0.0,1.0,,,,0.5681,0.7575,0.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,9.0,1.0,1.0,1.0,1.0,0.0,69256.0,2185.8811,,3005.334,0.0,111.0,3.5034,45.0,1.4203,30.0,0.0,0.0,63827,43161.0,1362.262,,55946.0,0.188468,,931.0,173.0,94.0,79.0,34.8448,16392.0,19310.0,323.0,14184.0,17836.0,294.0,2208.0,1474.0,29.0,4.0,4.0,0.0,0.0,0.0,4.0,25706.0,30186.0,491.0,22549.0,28332.0,456.0,3157.0,1854.0,35.0,7.0,9.0,3.0,3.0,8.0,7.0
51382,TRNA1/1001320299,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRNA1/1001320299?gameHash=7a43bf4abe0707b2&amp;tab=overview,IEM,2017,,0,2016-12-17 03:54:34,3,6.23,100,Blue,team,,Immortals,,Lee Sin,Cassiopeia,LeBlanc,,,1905,0,8,17,25,8,17,2.0,0.0,0.0,0.0,0.0,,,,0.252,0.7874,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,10.0,0.0,0.0,0.0,2.0,54108.0,1704.189,,3430.1417,0.0,108.0,3.4016,33.0,1.0394,27.0,0.0,0.0,49149,28442.0,895.811,,47375.0,-0.227779,,821.0,140.0,87.0,53.0,30.2677,14048.0,18575.0,301.0,14406.0,18474.0,291.0,-358.0,101.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,21363.0,28986.0,479.0,23867.0,29458.0,463.0,-2504.0,-472.0,16.0,0.0,0.0,2.0,2.0,4.0,0.0
