,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Jayce,2,0,2,0%,1.5,3.5,1,0.71,259.5,8.23,11.2,355,62.5%,37.5%,22.9%
Renekton,1,1,0,100%,2,3,5,2.33,250,8.44,11.5,388,58.3%,16.7%,20.3%
Sylas,1,0,1,0%,0,4,3,0.75,236,7.94,10.1,340,42.9%,0%,20.4%
