,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Karma,2,0,2,0%,1,5.5,2,0.55,231,7.63,10.3,339,54.5%,18.2%,21.3%
Aatrox,1,0,1,0%,4,3,2,2,280,8.47,12.9,391,60%,40%,24%
