,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Syndra,2,2,0,100%,4.5,2,5,4.75,320.5,9.42,14.6,429,41.3%,19.6%,20.9%
Lissandra,1,1,0,100%,2,1,6,8,270,10.98,11.6,471,61.5%,15.4%,23.4%
Lucian,1,1,0,100%,5,2,1,3,277,9.24,13,434,46.2%,38.5%,22.7%
Neeko,1,1,0,100%,6,3,7,4.33,217,7.85,11.4,412,61.9%,28.6%,19.8%
Orianna,1,1,0,100%,1,1,7,8,354,9.07,15,383,80%,10%,20.8%
Renekton,1,0,1,0%,1,3,1,0.67,273,7.17,11.7,308,25%,12.5%,18.9%
Twisted Fate,1,0,1,0%,1,3,3,1.33,258,6.64,13.8,355,100%,25%,21.5%
