,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Braum,7,4,3,57.1%,0.43,2.57,9.71,3.94,62.29,1.95,8.9,280,76.3%,3.2%,15%
Rakan,5,5,0,100%,1,1.6,7,5,18.6,0.52,9.5,266,69%,8.6%,14.1%
Morgana,2,1,1,50%,0,3.5,6.5,1.86,12,0.37,7.2,218,76.5%,0%,13%
Galio,1,1,0,100%,1,3,16,5.67,53,1.88,8.1,285,73.9%,4.3%,14.1%
Alistar,1,0,1,0%,0,4,3,0.75,51,1.75,8.2,281,50%,0%,16.9%
Pyke,1,0,1,0%,3,4,6,2.25,53,1.72,9.6,313,75%,25%,17.8%
Thresh,1,0,1,0%,0,5,0,0,10,0.49,4.2,204,0%,0%,14%
