,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Yuumi,3,1,2,33.3%,2,3,10.67,4.22,82,2.44,11.3,334,90.5%,14.3%,18.3%
Leona,2,2,0,100%,1.5,7,13.5,2.14,77,2.04,11,292,65.2%,6.5%,14.7%
Alistar,2,1,1,50%,1,6,7,1.33,40,1.56,6.2,240,69.6%,8.7%,13.3%
Pyke,2,1,1,50%,2.5,4,3.5,1.5,70,2.05,9.8,286,63.2%,26.3%,15.7%
Blitzcrank,1,0,1,0%,0,6,2,0.33,30,0.83,7.8,216,28.6%,0%,13%
