,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Gragas,6,3,3,50%,1.83,3.5,5,1.95,125.67,4.02,9.2,294,61.2%,16.4%,16.5%
Lee Sin,4,2,2,50%,3.75,2.5,6.75,4.2,152.75,4.31,11.6,327,65.6%,23.4%,17.3%
Nocturne,1,1,0,100%,5,5,10,3,146,5.28,10.5,381,60%,20%,18.1%
Sylas,1,1,0,100%,3,1,5,8,129,4.06,10.8,339,34.8%,13%,15.8%
Elise,1,0,1,0%,3,5,2,1,91,4.63,6.7,342,71.4%,42.9%,22.2%
