,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Ivern,1,1,0,100%,3,0,12,15,121,4.88,9.2,371,88.2%,17.6%,17.7%
Nocturne,1,1,0,100%,3,2,9,6,150,5.23,10.6,369,66.7%,16.7%,18%
Sylas,1,1,0,100%,2,3,11,4.33,127,4.25,9.8,329,56.5%,8.7%,16.1%
