,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Gragas,1,1,0,100%,2,1,11,13,26,1.02,7.2,280,68.4%,10.5%,13%
Leona,1,0,1,0%,0,2,2,1,27,0.93,5.9,203,66.7%,0%,12.7%
Tahm Kench,1,0,1,0%,0,1,4,4,41,1.15,6.8,192,80%,0%,12.8%
