,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Aphelios,6,6,0,100%,5.67,1.67,5.17,6.5,244.17,9.43,12.6,486,65.7%,34.3%,25.2%
Miss Fortune,5,5,0,100%,5.2,1,4.8,10,323.8,10.85,14.5,485,63.3%,32.9%,25.6%
Ezreal,4,3,1,75%,5.25,1.25,4.25,7.6,300.75,9.31,14.9,462,71.7%,39.6%,25.5%
Senna,2,2,0,100%,6.5,2.5,10.5,6.8,174.5,5.54,13.5,429,77.3%,29.5%,22.6%
Kog'Maw,1,1,0,100%,4,1,9,13,346,10.18,15.7,462,68.4%,21.1%,24.7%
Syndra,1,1,0,100%,2,0,11,13,255,10.06,11.1,440,76.5%,11.8%,23%
Ashe,1,0,1,0%,1,5,12,2.6,308,8.91,13.1,379,65%,5%,21.7%
Kalista,1,0,1,0%,1,3,4,1.67,323,9.33,14.1,408,83.3%,16.7%,26.7%
