,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Jhin,5,4,1,80%,5.8,1.8,7,7.11,288.4,9.39,14.1,459,66%,29.9%,24.1%
Ashe,3,2,1,66.7%,3.67,2.33,8.33,5.14,338,9.92,15.5,454,66.7%,20.4%,24.6%
Ezreal,2,2,0,100%,7,4,9.5,4.13,308,8.07,16.7,437,75%,31.8%,23.5%
Senna,2,0,2,0%,3,1.5,7,6.67,235,7.44,12.1,382,87%,26.1%,22.4%
Kalista,1,0,1,0%,0,5,1,0.2,203,8.78,8.3,357,25%,0%,21.3%
Lucian,1,0,1,0%,0,2,3,1.5,292,10.23,11.1,389,50%,0%,24.1%
