,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Nautilus,4,2,2,50%,1,3.75,7.25,2.2,33.25,1.02,7.6,233,49.3%,6%,13%
Morgana,3,2,1,66.7%,1,3.67,8.33,2.55,36.33,1.18,7.9,258,68.3%,7.3%,14.1%
Leona,1,1,0,100%,2,2,9,5.5,32,1.08,7.4,251,47.8%,8.7%,13%
Thresh,1,1,0,100%,0,1,12,12,33,0.96,8,232,60%,0%,12.3%
Tahm Kench,1,0,1,0%,0,6,11,1.83,35,1.03,7.1,209,73.3%,0%,12.3%
