,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Caitlyn,4,3,1,75%,8.5,4.25,4.25,3,371.25,9.72,18.5,485,78.5%,52.3%,26.5%
Senna,2,1,1,50%,2.5,1,3.5,6,298.5,9,13.9,420,92.3%,38.5%,23.9%
Ezreal,1,1,0,100%,7,2,5,6,326,9.63,16.6,490,80%,46.7%,25.9%
Jhin,1,1,0,100%,3,1,5,8,300,10.18,12.9,439,42.1%,15.8%,22.1%
