,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Nidalee,2,1,1,50%,2,2.5,5,2.8,238,6.36,12.5,335,53.8%,15.4%,19.7%
Graves,2,0,2,0%,1,2,1.5,1.25,176.5,5.92,8.8,296,71.4%,28.6%,20%
Evelynn,1,1,0,100%,8,2,9,8.5,177,6.41,11.7,425,68%,32%,20.4%
Hecarim,1,0,1,0%,3,5,2,1,189,5.74,10.9,332,62.5%,37.5%,20.2%
Lee Sin,1,0,1,0%,5,3,3,2.67,178,5.29,11,328,80%,50%,20.5%
