,gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15
1703,TRLH1/1002440062,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002440062?gameHash=a3b08c115923f00d,NA LCS,2018,Spring,0,2018-01-20 20:50:09,1,8.01,200,Red,team,,TSM,,Kog'Maw,Tahm Kench,Ezreal,Braum,Shen,1687,0,1,11,2,1,11,0.0,0.0,0.0,0.0,0.0,,,,0.0356,0.4268,1.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,10.0,0.0,0.0,0.0,1.0,27569,980.5216,,2336.5857,2197.7712,95,3.3788,38,1.3515,24,221.0,7.8601,47020,28435,1011.3219,,44225.0,-0.160319,,951.0,149,100,4,39.1227,15755.0,18703.0,374.0,15970.0,18541.0,341.0,-215.0,162.0,33.0,0.0,0.0,1.0,1.0,1.0,0.0,24118.0,29903.0,599.0,26505.0,31407.0,551.0,-2387.0,-1504.0,48.0,0.0,0.0,4.0,4.0,10.0,0.0
2135,TRLH1/1002440132,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002440132?gameHash=23453515b5a50136,NA LCS,2018,Spring,0,2018-01-21 22:46:16,1,8.01,200,Red,team,,TSM,,Ezreal,Gangplank,Ryze,Alistar,Shen,3031,0,9,14,23,9,14,0.0,0.0,0.0,0.0,1.0,,,,0.1782,0.4553,1.0,3.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,4.0,10.0,0.0,1.0,0.0,4.0,112713,2231.2042,,2441.2339,3060.1782,237,4.6915,70,1.3857,41,436.0,8.6308,91805,59511,1178.0468,,94000.0,0.0484882,,1593.0,258,197,20,36.6414,15920.0,19645.0,371.0,15990.0,19376.0,381.0,-70.0,269.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,26468.0,32157.0,609.0,24763.0,30955.0,612.0,1705.0,1202.0,-3.0,1.0,3.0,0.0,0.0,0.0,1.0
3778,TRLH1/1002440188,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002440188?gameHash=af2e4c975e05a502,NA LCS,2018,Spring,0,2018-01-27 22:39:24,1,8.01,100,Blue,team,,TSM,,Orianna,Kalista,Taric,Kog'Maw,Vladimir,3759,1,11,8,31,11,8,1.0,0.0,0.0,0.0,0.0,,,,0.1756,0.3033,0.0,3.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,11.0,7.0,1.0,1.0,3.0,0.0,208039,3320.6544,,1955.7861,2246.8795,301,4.8045,121,1.9314,56,603.0,9.6249,121538,81818,1305.9537,,111876.0,0.114349,,1940.0,352,248,43,36.5842,16741.0,19475.0,379.0,15126.0,19106.0,340.0,1615.0,369.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,25650.0,31054.0,613.0,23476.0,30055.0,543.0,2174.0,999.0,70.0,0.0,0.0,1.0,1.0,3.0,0.0
4235,TRLH1/1002440231,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002440231?gameHash=0a3f6359ee605695&amp;tab=overview,NA LCS,2018,Spring,0,2018-01-28 21:44:50,1,8.01,200,Red,team,,TSM,,Shen,Lucian,Kog'Maw,Taric,Evelynn,3342,0,16,24,38,16,24,1.0,0.0,0.0,0.0,1.0,,,,0.2873,0.7181,0.0,3.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,10.0,7.0,1.0,1.0,5.0,1.0,180634,3242.9803,,4116.7325,5132.5494,247,4.4345,78,1.4004,47,534.0,9.5871,104997,69531,1248.3124,,106053.0,0.0216359,,1465.0,301,192,27,31.7056,17242.0,20030.0,362.0,15737.0,19353.0,360.0,1505.0,677.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,28332.0,31208.0,554.0,24583.0,29628.0,526.0,3749.0,1580.0,28.0,5.0,5.0,3.0,3.0,8.0,5.0
6082,TRLH1/1002450050,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002450050?gameHash=45e5ff4f68aa88e2&amp;tab=overview,NA LCS,2018,Spring,0,2018-02-04 01:58:27,1,8.02,100,Blue,team,,TSM,,Kalista,Galio,Rengar,Camille,Taric,1951,1,8,0,19,8,0,1.0,0.0,0.0,0.0,1.0,,,,0.246,0.246,1.0,3.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,10.0,2.0,1.0,1.0,2.0,0.0,43753,1345.5561,,1751.5633,1600.6253,161,4.9513,51,1.5684,38,324.0,9.9641,67004,45726,1406.2327,,58683.0,0.161118,,1123.0,249,143,29,42.1937,17094.0,19794.0,374.0,15194.0,18936.0,338.0,1900.0,858.0,36.0,2.0,4.0,0.0,0.0,0.0,2.0,27598.0,32502.0,606.0,22529.0,29624.0,532.0,5069.0,2878.0,74.0,4.0,6.0,0.0,0.0,0.0,4.0
6539,TRLH1/1002450079,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002450079?gameHash=83d7ba716294292c,NA LCS,2018,Spring,0,2018-02-04 22:49:42,1,8.02,200,Red,team,,TSM,,Ryze,Zoe,Corki,Gnar,Jayce,2470,1,13,5,30,13,5,1.0,1.0,0.0,0.0,0.0,,,,0.3158,0.4372,1.0,5.0,0.0,4.0,0.0,0.0,1.0,0.0,3.0,,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,9.0,4.0,1.0,1.0,2.0,0.0,87551,2126.7449,,2333.004,2391.3036,186,4.5182,70,1.7004,46,355.0,8.6235,79914,53342,1295.7571,,73808.0,0.115934,,1212.0,287,183,14,36.413,15808.0,19026.0,361.0,16510.0,19339.0,343.0,-702.0,-313.0,18.0,0.0,0.0,2.0,2.0,5.0,0.0,25278.0,30432.0,579.0,25249.0,31031.0,553.0,29.0,-599.0,26.0,0.0,0.0,2.0,2.0,5.0,0.0
8326,TRLH1/1002450127,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002450127?gameHash=1fcbb724621d97e2&amp;tab=overview,NA LCS,2018,Spring,0,2018-02-10 20:59:05,1,8.02,100,Blue,team,,TSM,,Malzahar,Galio,Ryze,Zac,Jarvan IV,3272,0,11,12,32,11,12,0.0,0.0,0.0,0.0,1.0,,,,0.2017,0.4218,0.0,1.0,4.0,1.0,3.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,8.0,8.0,1.0,1.0,2.0,1.0,108705,1993.368,,2842.9584,3188.1051,203,3.7225,84,1.5403,49,488.0,8.9487,97255,62503,1146.143,,99600.0,0.031109,,1547.0,331,222,38,34.4377,16389.0,18352.0,351.0,15075.0,17644.0,312.0,1314.0,708.0,39.0,2.0,4.0,0.0,0.0,0.0,2.0,25805.0,30294.0,570.0,24011.0,30152.0,552.0,1794.0,142.0,18.0,2.0,4.0,0.0,0.0,0.0,2.0
8806,TRLH1/1002450204,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002450204?gameHash=d2246188487f4164,NA LCS,2018,Spring,0,2018-02-11 23:47:26,1,8.02,100,Blue,team,,TSM,,Aurelion Sol,Ryze,Camille,Jayce,Corki,1878,1,13,5,43,13,5,2.0,0.0,0.0,0.0,0.0,,,,0.4153,0.5751,0.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,11.0,2.0,1.0,1.0,3.0,0.0,74600,2383.3866,,2365.7508,1802.6198,122,3.8978,47,1.5016,29,253.0,8.0831,66571,46037,1470.8307,,58941.0,0.180759,,975.0,194,134,8,37.3482,15937.0,19126.0,337.0,15951.0,19915.0,360.0,-14.0,-789.0,-23.0,0.0,0.0,0.0,0.0,0.0,0.0,24467.0,30764.0,562.0,24117.0,31408.0,582.0,350.0,-644.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0
9983,TRLH1/1002470023,complete,https://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH1/1002470023?gameHash=4afa08eb1a21ed58,NA LCS,2018,Spring,0,2018-02-17 23:49:26,1,8.03,200,Red,team,,TSM,,Gangplank,Alistar,Zoe,Corki,Cassiopeia,1978,0,5,14,9,5,14,0.0,0.0,0.0,0.0,1.0,,,,0.1517,0.5763,1.0,3.0,1.0,3.0,1.0,0.0,0.0,1.0,2.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,11.0,0.0,0.0,0.0,3.0,55456,1682.184,,2678.5844,3062.912,129,3.913,32,0.9707,20,253.0,7.6744,52177,30623,928.908,,49425.0,-0.206721,,978.0,181,125,10,35.1567,15977.0,19012.0,336.0,16804.0,20357.0,367.0,-827.0,-1345.0,-31.0,2.0,3.0,2.0,2.0,2.0,2.0,25083.0,31053.0,553.0,25752.0,31460.0,581.0,-669.0,-407.0,-28.0,3.0,7.0,2.0,2.0,2.0,3.0
10283,TRLH1/1002470050,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002470050?gameHash=17ec9669027892ff&amp;tab=overview,NA LCS,2018,Spring,0,2018-02-18 19:44:01,1,8.03,200,Red,team,,TSM,,Gangplank,Varus,Ornn,Caitlyn,Shen,2443,0,1,10,1,1,10,0.0,0.0,0.0,0.0,1.0,,,,0.0246,0.2702,0.0,1.0,4.0,1.0,3.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,11.0,0.0,0.0,0.0,2.0,47674,1170.8719,,2259.4924,1946.9668,168,4.1261,66,1.621,57,332.0,8.1539,65181,38884,954.9898,,61375.0,-0.132554,,1337.0,219,159,8,38.2153,15585.0,19092.0,342.0,15493.0,19092.0,346.0,92.0,0.0,-4.0,1.0,1.0,0.0,0.0,0.0,1.0,23340.0,30026.0,545.0,23960.0,31223.0,550.0,-620.0,-1197.0,-5.0,1.0,1.0,1.0,1.0,1.0,1.0
