,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Thresh,4,1,3,25%,1.5,1.75,5.25,3.86,49,1.65,7.8,262,87.1%,19.4%,15.3%
Gragas,3,2,1,66.7%,2.67,1,11,13.67,10.67,0.34,8.5,270,74.5%,14.5%,13.9%
Morgana,2,2,0,100%,0.5,4,8,2.13,18.5,0.56,8,242,56.7%,3.3%,12.5%
Braum,1,1,0,100%,2,3,13,5,69,2.03,11.8,348,83.3%,11.1%,18.3%
Rakan,1,1,0,100%,1,0,12,13,14,0.54,7.4,290,72.2%,5.6%,13.7%
Shen,1,1,0,100%,0,2,11,5.5,76,2.07,9.1,250,68.8%,0%,13.6%
Soraka,1,1,0,100%,1,0,4,5,16,0.61,7,265,55.6%,11.1%,14.5%
