,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Hecarim,2,2,0,100%,4,0.5,5.5,19,202.5,6.55,11.7,377,61.3%,25.8%,19.8%
Lee Sin,2,0,2,0%,3,4,4.5,1.88,154.5,4.91,9.9,315,60%,24%,18.9%
Kha'Zix,1,1,0,100%,2,1,4,6,164,5.29,10.8,350,37.5%,12.5%,18.3%
Sejuani,1,1,0,100%,3,3,11,4.67,161,5.16,10.4,333,66.7%,14.3%,17%
Skarner,1,0,1,0%,0,4,1,0.25,133,4.68,7.4,260,20%,0%,16.9%
