,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Azir,1,0,1,0%,2,3,1,1,342,9.89,14.3,413,50%,33.3%,25%
LeBlanc,1,0,1,0%,3,6,0,0.5,173,6.66,8.4,322,60%,60%,21.2%
Taliyah,1,0,1,0%,4,1,5,9,271,8.2,12.6,382,90%,40%,23.5%
