,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
LeBlanc,1,1,0,100%,2,0,2,4,249,9.02,-,-,40%,20%,-
Zoe,1,1,0,100%,3,2,10,6.5,301,8.02,-,-,52%,12%,-
Galio,1,0,1,0%,4,2,5,4.5,272,7.91,-,-,75%,33.3%,-
Ryze,1,0,1,0%,1,4,6,1.75,267,7.9,-,-,63.6%,9.1%,-
