,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Lissandra,2,0,2,0%,1,2,3,2,273.5,8.31,11.2,341,50%,12.5%,20.3%
Karma,1,1,0,100%,6,3,10,5.33,217,7.21,13.3,441,100%,37.5%,22.6%
