,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Senna,2,0,2,0%,2.5,2,3.5,3,278.5,8.39,13.1,393,70.6%,29.4%,23.9%
Ashe,1,0,1,0%,1,1,1,2,288,10.26,11,390,66.7%,33.3%,26.1%
