,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Aatrox,5,5,0,100%,2.8,1.2,7.2,8.33,291.6,8.01,14.3,392,52.6%,14.7%,21.4%
Ornn,3,2,1,66.7%,1.33,1.33,7,6.25,207.33,7.3,10.1,356,53.2%,8.5%,19.6%
Gangplank,2,0,2,0%,1,2,2,1.5,278,8.74,12,379,54.5%,18.2%,24.5%
Renekton,2,0,2,0%,1.5,3,1.5,1,270,7.26,12.1,325,60%,30%,21.6%
Sett,2,0,2,0%,1,4.5,3,0.89,191,6.88,9,325,50%,12.5%,20.7%
Mordekaiser,1,1,0,100%,7,1,10,17,285,7.77,15.9,433,51.5%,21.2%,21.5%
Pantheon,1,1,0,100%,3,2,6,4.5,315,7.43,17.3,408,75%,25%,22.9%
Camille,1,0,1,0%,2,4,2,1,254,8.26,11.5,374,57.1%,28.6%,24%
Lucian,1,0,1,0%,3,1,7,10,318,9.07,16.2,463,71.4%,21.4%,27%
