,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Orianna,8,5,3,62.5%,3.5,1.38,7.13,7.73,357.75,10.05,15.7,440,81%,26.7%,24.4%
Syndra,3,2,1,66.7%,4.33,2,5,4.67,356.67,9.4,16.5,435,63.6%,29.5%,24.3%
Azir,2,2,0,100%,5.5,1.5,6,7.67,350.5,9.46,17,459,56.1%,26.8%,25.2%
Corki,2,1,1,50%,5.5,2.5,3,3.4,315.5,9.43,14.7,439,68%,44%,25.2%
Cassiopeia,1,1,0,100%,6,3,8,4.67,310,9.94,14.9,478,73.7%,31.6%,23.9%
LeBlanc,1,1,0,100%,13,0,4,17,279,8.69,16.4,510,68%,52%,26.2%
Kassadin,1,0,1,0%,1,3,2,1,246,8.79,10.3,369,60%,20%,22.7%
