,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Sejuani,3,1,2,33.3%,0.33,3.33,5,1.6,132.67,4.42,8.8,292,57.1%,3.6%,17.2%
Jarvan IV,1,0,1,0%,1,6,13,2.33,139,3.96,9.7,277,82.4%,5.9%,16.2%
