,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Akali,2,0,2,0%,5,4.5,1,1.33,176.5,7.56,8.8,377,66.7%,55.6%,24.2%
Irelia,1,0,1,0%,6,6,1,1.17,231,8.76,11.1,420,63.6%,54.5%,27%
Sivir,1,0,1,0%,2,6,2,0.67,189,7.52,8.7,346,80%,40%,22.9%
