,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Xayah,2,1,1,50%,6.5,3.5,8,4.14,428.5,9.77,20.3,462,82.9%,37.1%,24.9%
Tristana,1,1,0,100%,14,1,0,14,381,11.34,20.8,619,73.7%,73.7%,29.8%
Vayne,1,1,0,100%,10,2,8,9,346,8.64,20.1,503,94.7%,52.6%,28.1%
Vel'Koz,1,1,0,100%,1,0,3,4,259,9.75,10.3,389,50%,12.5%,20.7%
Jinx,1,0,1,0%,7,2,5,6,486,12.08,21.3,530,60%,35%,27.8%
Veigar,1,0,1,0%,1,4,1,0.5,277,10,10.3,373,25%,12.5%,22.9%
Zoe,1,0,1,0%,1,3,4,1.67,275,7.52,13.1,359,45.5%,9.1%,20.4%
