,Games,Win,Loss,W/L Ratio,Kill,Death,Assist,KDA,CS,CS/M,Gold(k),Gold/M,Kill Participation,Kill Share,Gold Share
Kai'Sa,1,0,1,0%,2,3,4,2,253,9.13,10.7,387,85.7%,28.6%,23.8%
Lucian,1,0,1,0%,1,3,2,1,239,9.43,9.3,366,60%,20%,23.4%
Tristana,1,0,1,0%,3,3,1,1.33,291,10.73,11.4,422,80%,60%,25.9%
